ride_id,seat_number,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_tickets
12278,2,01-12-17,11:03,Kisii,shuttle,11,11.0
12278,7,01-12-17,11:03,Kisii,shuttle,11,11.0
12281,4,01-12-17,11:06,Kisii,shuttle,11,10.0
12264,6A,15-03-18,7:12,Migori,Bus,49,37.0
12283,1X,01-12-17,11:05,Kisii,shuttle,11,3.0
12281,9,01-12-17,11:06,Kisii,shuttle,11,10.0
12281,7,01-12-17,11:06,Kisii,shuttle,11,10.0
12281,6,01-12-17,11:06,Kisii,shuttle,11,10.0
12281,5,01-12-17,11:06,Kisii,shuttle,11,10.0
12280,2,01-12-17,11:04,Kisii,shuttle,11,10.0
12268,3B,15-03-18,7:09,Homa Bay,Bus,49,24.0
12281,3,01-12-17,11:06,Kisii,shuttle,11,10.0
12280,5,01-12-17,11:04,Kisii,shuttle,11,10.0
12280,8,01-12-17,11:04,Kisii,shuttle,11,10.0
12264,2B,15-03-18,7:12,Migori,Bus,49,37.0
12280,3,01-12-17,11:04,Kisii,shuttle,11,10.0
12280,4,01-12-17,11:04,Kisii,shuttle,11,10.0
12281,1X,01-12-17,11:06,Kisii,shuttle,11,10.0
12281,1,01-12-17,11:06,Kisii,shuttle,11,10.0
12270,23B,15-03-18,7:14,Rongo,Bus,49,7.0
12271,9A,15-03-18,7:13,Kehancha,Bus,49,8.0
12281,2,01-12-17,11:06,Kisii,shuttle,11,10.0
12278,6,01-12-17,11:03,Kisii,shuttle,11,11.0
12278,1,01-12-17,11:03,Kisii,shuttle,11,11.0
12264,8B,15-03-18,7:12,Migori,Bus,49,37.0
12278,4,01-12-17,11:03,Kisii,shuttle,11,11.0
12278,3,01-12-17,11:03,Kisii,shuttle,11,11.0
12280,10,01-12-17,11:04,Kisii,shuttle,11,10.0
12280,9,01-12-17,11:04,Kisii,shuttle,11,10.0
12283,5,01-12-17,11:05,Kisii,shuttle,11,3.0
12261,6A,15-03-18,19:07,Sirare,Bus,49,29.0
12261,4B,15-03-18,19:07,Sirare,Bus,49,29.0
12284,1X,01-12-17,11:02,Kisii,shuttle,11,11.0
12284,10,01-12-17,11:02,Kisii,shuttle,11,11.0
12284,1,01-12-17,11:02,Kisii,shuttle,11,11.0
12284,3,01-12-17,11:02,Kisii,shuttle,11,11.0
12284,2,01-12-17,11:02,Kisii,shuttle,11,11.0
12284,4,01-12-17,11:02,Kisii,shuttle,11,11.0
12284,6,01-12-17,11:02,Kisii,shuttle,11,11.0
12284,9,01-12-17,11:02,Kisii,shuttle,11,11.0
12284,8,01-12-17,11:02,Kisii,shuttle,11,11.0
12284,7,01-12-17,11:02,Kisii,shuttle,11,11.0
12284,5,01-12-17,11:02,Kisii,shuttle,11,11.0
12285,9,01-12-17,11:01,Kisii,shuttle,11,11.0
12264,17A,15-03-18,7:12,Migori,Bus,49,37.0
12285,8,01-12-17,11:01,Kisii,shuttle,11,11.0
12285,6,01-12-17,11:01,Kisii,shuttle,11,11.0
12285,5,01-12-17,11:01,Kisii,shuttle,11,11.0
12264,14B,15-03-18,7:12,Migori,Bus,49,37.0
12285,3,01-12-17,11:01,Kisii,shuttle,11,11.0
12285,2,01-12-17,11:01,Kisii,shuttle,11,11.0
12285,1X,01-12-17,11:01,Kisii,shuttle,11,11.0
12286,6A,15-03-18,7:03,Nyachenge,Bus,49,3.0
12285,1,01-12-17,11:01,Kisii,shuttle,11,11.0
12285,10,01-12-17,11:01,Kisii,shuttle,11,11.0
12285,7,01-12-17,11:01,Kisii,shuttle,11,11.0
12268,5A,15-03-18,7:09,Homa Bay,Bus,49,24.0
12285,4,01-12-17,11:01,Kisii,shuttle,11,11.0
12261,5A,15-03-18,19:07,Sirare,Bus,49,29.0
12287,1X,01-12-17,11:00,Kisii,shuttle,11,6.0
12271,3A,15-03-18,7:13,Kehancha,Bus,49,8.0
12287,6,01-12-17,11:00,Kisii,shuttle,11,6.0
12287,5,01-12-17,11:00,Kisii,shuttle,11,6.0
12288,1X,01-12-17,8:00,Kisii,shuttle,11,6.0
12287,8,01-12-17,11:00,Kisii,shuttle,11,6.0
12288,10,01-12-17,8:00,Kisii,shuttle,11,6.0
12288,9,01-12-17,8:00,Kisii,shuttle,11,6.0
12288,8,01-12-17,8:00,Kisii,shuttle,11,6.0
12286,14A,15-03-18,7:03,Nyachenge,Bus,49,3.0
12288,5,01-12-17,8:00,Kisii,shuttle,11,6.0
12288,6,01-12-17,8:00,Kisii,shuttle,11,6.0
12290,9,01-12-17,10:59,Kisii,shuttle,11,9.0
12290,10,01-12-17,10:59,Kisii,shuttle,11,9.0
12287,7,01-12-17,11:00,Kisii,shuttle,11,6.0
12290,2,01-12-17,10:59,Kisii,shuttle,11,9.0
12287,1,01-12-17,11:00,Kisii,shuttle,11,6.0
12290,3,01-12-17,10:59,Kisii,shuttle,11,9.0
12290,4,01-12-17,10:59,Kisii,shuttle,11,9.0
12290,8,01-12-17,10:59,Kisii,shuttle,11,9.0
12290,5,01-12-17,10:59,Kisii,shuttle,11,9.0
12290,7,01-12-17,10:59,Kisii,shuttle,11,9.0
12261,4A,15-03-18,19:07,Sirare,Bus,49,29.0
12290,6,01-12-17,10:59,Kisii,shuttle,11,9.0
12291,10,01-12-17,10:57,Kisii,shuttle,11,8.0
12291,9,01-12-17,10:57,Kisii,shuttle,11,8.0
12291,1X,01-12-17,10:57,Kisii,shuttle,11,8.0
12291,1,01-12-17,10:57,Kisii,shuttle,11,8.0
12291,6,01-12-17,10:57,Kisii,shuttle,11,8.0
12291,4,01-12-17,10:57,Kisii,shuttle,11,8.0
12291,3,01-12-17,10:57,Kisii,shuttle,11,8.0
12291,7,01-12-17,10:57,Kisii,shuttle,11,8.0
12292,5,01-12-17,10:56,Kisii,shuttle,11,8.0
12262,2A,15-03-18,7:06,Kijauri,Bus,49,4.0
12292,7,01-12-17,10:56,Kisii,shuttle,11,8.0
12277,18A,01-12-17,7:06,Kisii,Bus,49,8.0
12294,10,01-12-17,10:55,Kisii,shuttle,11,9.0
12292,9,01-12-17,10:56,Kisii,shuttle,11,8.0
12292,8,01-12-17,10:56,Kisii,shuttle,11,8.0
12292,6,01-12-17,10:56,Kisii,shuttle,11,8.0
12292,3,01-12-17,10:56,Kisii,shuttle,11,8.0
12292,2,01-12-17,10:56,Kisii,shuttle,11,8.0
12295,10B,15-03-18,7:04,Nyachenge,Bus,49,2.0
12294,9,01-12-17,10:55,Kisii,shuttle,11,9.0
12294,3,01-12-17,10:55,Kisii,shuttle,11,9.0
12294,8,01-12-17,10:55,Kisii,shuttle,11,9.0
12294,6,01-12-17,10:55,Kisii,shuttle,11,9.0
12294,2,01-12-17,10:55,Kisii,shuttle,11,9.0
12296,3,15-03-18,6:10,Kijauri,shuttle,11,1.0
12294,5,01-12-17,10:55,Kisii,shuttle,11,9.0
12294,7,01-12-17,10:55,Kisii,shuttle,11,9.0
12292,1,01-12-17,10:56,Kisii,shuttle,11,8.0
12297,6,01-12-17,10:54,Kisii,shuttle,11,7.0
12294,1,01-12-17,10:55,Kisii,shuttle,11,9.0
12297,10,01-12-17,10:54,Kisii,shuttle,11,7.0
12297,8,01-12-17,10:54,Kisii,shuttle,11,7.0
12298,1X,01-12-17,10:52,Kisii,shuttle,11,9.0
12297,7,01-12-17,10:54,Kisii,shuttle,11,7.0
12297,9,01-12-17,10:54,Kisii,shuttle,11,7.0
12297,4,01-12-17,10:54,Kisii,shuttle,11,7.0
12297,3,01-12-17,10:54,Kisii,shuttle,11,7.0
12265,14A,15-03-18,7:15,Migori,Bus,49,24.0
12299,10,01-12-17,10:53,Kisii,shuttle,11,10.0
12299,2,01-12-17,10:53,Kisii,shuttle,11,10.0
12299,9,01-12-17,10:53,Kisii,shuttle,11,10.0
12295,11B,15-03-18,7:04,Nyachenge,Bus,49,2.0
12264,13A,15-03-18,7:12,Migori,Bus,49,37.0
12300,15A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12265,2A,15-03-18,7:15,Migori,Bus,49,24.0
12265,7A,15-03-18,7:15,Migori,Bus,49,24.0
12300,14A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12300,12A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12300,13A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12300,10A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12300,11A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12263,8B,15-03-18,6:59,Sirare,Bus,49,4.0
12265,18B,15-03-18,7:15,Migori,Bus,49,24.0
12261,12A,15-03-18,19:07,Sirare,Bus,49,29.0
12300,9A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12300,7A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12265,5B,15-03-18,7:15,Migori,Bus,49,24.0
12300,8A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12300,6A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12265,17A,15-03-18,7:15,Migori,Bus,49,24.0
12265,16A,15-03-18,7:15,Migori,Bus,49,24.0
12265,15A,15-03-18,7:15,Migori,Bus,49,24.0
12263,7A,15-03-18,6:59,Sirare,Bus,49,4.0
12263,4B,15-03-18,6:59,Sirare,Bus,49,4.0
12265,3A,15-03-18,7:15,Migori,Bus,49,24.0
12265,13A,15-03-18,7:15,Migori,Bus,49,24.0
12265,14B,15-03-18,7:15,Migori,Bus,49,24.0
12265,13B,15-03-18,7:15,Migori,Bus,49,24.0
12300,3A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12299,7,01-12-17,10:53,Kisii,shuttle,11,10.0
12301,17A,15-03-18,7:05,Rongo,Bus,49,5.0
12286,9B,15-03-18,7:03,Nyachenge,Bus,49,3.0
12265,11A,15-03-18,7:15,Migori,Bus,49,24.0
12264,9A,15-03-18,7:12,Migori,Bus,49,37.0
12302,7B,15-03-18,7:04,Rongo,Bus,49,1.0
12271,5A,15-03-18,7:13,Kehancha,Bus,49,8.0
12264,5A,15-03-18,7:12,Migori,Bus,49,37.0
12268,10B,15-03-18,7:09,Homa Bay,Bus,49,24.0
12301,16A,15-03-18,7:05,Rongo,Bus,49,5.0
12301,7A,15-03-18,7:05,Rongo,Bus,49,5.0
12301,8A,15-03-18,7:05,Rongo,Bus,49,5.0
12265,9A,15-03-18,7:15,Migori,Bus,49,24.0
12265,6A,15-03-18,7:15,Migori,Bus,49,24.0
12300,4A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12265,7B,15-03-18,7:15,Migori,Bus,49,24.0
12270,25,15-03-18,7:14,Rongo,Bus,49,7.0
12264,12A,15-03-18,7:12,Migori,Bus,49,37.0
12301,16B,15-03-18,7:05,Rongo,Bus,49,5.0
12300,5A,15-03-18,7:04,Homa Bay,Bus,49,13.0
12299,6,01-12-17,10:53,Kisii,shuttle,11,10.0
12299,1,01-12-17,10:53,Kisii,shuttle,11,10.0
12261,10A,15-03-18,19:07,Sirare,Bus,49,29.0
12261,9A,15-03-18,19:07,Sirare,Bus,49,29.0
12307,10,16-03-18,5:00,Keroka,shuttle,11,12.0
12307,9,16-03-18,5:00,Keroka,shuttle,11,12.0
12307,8,16-03-18,5:00,Keroka,shuttle,11,12.0
12307,7,16-03-18,5:00,Keroka,shuttle,11,12.0
12307,6,16-03-18,5:00,Keroka,shuttle,11,12.0
12307,5,16-03-18,5:00,Keroka,shuttle,11,12.0
12307,4,16-03-18,5:00,Keroka,shuttle,11,12.0
12307,3,16-03-18,5:00,Keroka,shuttle,11,12.0
12307,1X,16-03-18,5:00,Keroka,shuttle,11,12.0
12307,2,16-03-18,5:00,Keroka,shuttle,11,12.0
12307,1,16-03-18,5:00,Keroka,shuttle,11,12.0
12299,3,01-12-17,10:53,Kisii,shuttle,11,10.0
12299,5,01-12-17,10:53,Kisii,shuttle,11,10.0
12299,4,01-12-17,10:53,Kisii,shuttle,11,10.0
12299,8,01-12-17,10:53,Kisii,shuttle,11,10.0
12298,9,01-12-17,10:52,Kisii,shuttle,11,9.0
12298,3,01-12-17,10:52,Kisii,shuttle,11,9.0
12298,4,01-12-17,10:52,Kisii,shuttle,11,9.0
12298,10,01-12-17,10:52,Kisii,shuttle,11,9.0
12298,8,01-12-17,10:52,Kisii,shuttle,11,9.0
12308,8,01-12-17,10:51,Kisii,shuttle,11,4.0
12298,7,01-12-17,10:52,Kisii,shuttle,11,9.0
12298,6,01-12-17,10:52,Kisii,shuttle,11,9.0
12298,5,01-12-17,10:52,Kisii,shuttle,11,9.0
12308,9,01-12-17,10:51,Kisii,shuttle,11,4.0
12308,10,01-12-17,10:51,Kisii,shuttle,11,4.0
12308,4,01-12-17,10:51,Kisii,shuttle,11,4.0
12309,1X,01-12-17,10:50,Kisii,shuttle,11,8.0
12309,10,01-12-17,10:50,Kisii,shuttle,11,8.0
12309,8,01-12-17,10:50,Kisii,shuttle,11,8.0
12309,2,01-12-17,10:50,Kisii,shuttle,11,8.0
12309,7,01-12-17,10:50,Kisii,shuttle,11,8.0
12309,6,01-12-17,10:50,Kisii,shuttle,11,8.0
12309,5,01-12-17,10:50,Kisii,shuttle,11,8.0
12310,9,01-12-17,10:40,Kisii,shuttle,11,9.0
12310,6,01-12-17,10:40,Kisii,shuttle,11,9.0
12310,3,01-12-17,10:40,Kisii,shuttle,11,9.0
12310,1X,01-12-17,10:40,Kisii,shuttle,11,9.0
12310,2,01-12-17,10:40,Kisii,shuttle,11,9.0
12310,10,01-12-17,10:40,Kisii,shuttle,11,9.0
12309,1,01-12-17,10:50,Kisii,shuttle,11,8.0
12310,4,01-12-17,10:40,Kisii,shuttle,11,9.0
12310,5,01-12-17,10:40,Kisii,shuttle,11,9.0
12310,7,01-12-17,10:40,Kisii,shuttle,11,9.0
12311,9,01-12-17,10:30,Kisii,shuttle,11,9.0
12311,3,01-12-17,10:30,Kisii,shuttle,11,9.0
12312,16A,16-03-18,7:14,Rongo,Bus,49,14.0
12313,25,16-03-18,19:07,Sirare,Bus,49,46.0
12313,9A,16-03-18,19:07,Sirare,Bus,49,46.0
12313,5A,16-03-18,19:07,Sirare,Bus,49,46.0
12314,19A,16-03-18,7:06,Kijauri,Bus,49,4.0
12313,11B,16-03-18,19:07,Sirare,Bus,49,46.0
12313,13B,16-03-18,19:07,Sirare,Bus,49,46.0
12313,24A,16-03-18,19:07,Sirare,Bus,49,46.0
12315,4A,16-03-18,7:12,Migori,Bus,49,46.0
12313,23B,16-03-18,19:07,Sirare,Bus,49,46.0
12316,14B,16-03-18,7:10,Homa Bay,Bus,49,1.0
12313,24B,16-03-18,19:07,Sirare,Bus,49,46.0
12317,17A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12313,21A,16-03-18,19:07,Sirare,Bus,49,46.0
12313,5B,16-03-18,19:07,Sirare,Bus,49,46.0
12312,14A,16-03-18,7:14,Rongo,Bus,49,14.0
12317,14B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12317,13B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12313,14A,16-03-18,19:07,Sirare,Bus,49,46.0
12318,6B,16-03-18,7:14,Nyachenge,Bus,49,2.0
12313,15B,16-03-18,19:07,Sirare,Bus,49,46.0
12313,10A,16-03-18,19:07,Sirare,Bus,49,46.0
12313,12A,16-03-18,19:07,Sirare,Bus,49,46.0
12313,19B,16-03-18,19:07,Sirare,Bus,49,46.0
12319,6,16-03-18,10:57,Kijauri,shuttle,11,2.0
12312,12A,16-03-18,7:14,Rongo,Bus,49,14.0
12317,4B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12319,5,16-03-18,10:57,Kijauri,shuttle,11,2.0
12312,7B,16-03-18,7:14,Rongo,Bus,49,14.0
12313,13A,16-03-18,19:07,Sirare,Bus,49,46.0
12313,20B,16-03-18,19:07,Sirare,Bus,49,46.0
12313,8B,16-03-18,19:07,Sirare,Bus,49,46.0
12311,10,01-12-17,10:30,Kisii,shuttle,11,9.0
12313,23A,16-03-18,19:07,Sirare,Bus,49,46.0
12311,8,01-12-17,10:30,Kisii,shuttle,11,9.0
12320,1,01-12-17,6:50,Kisii,shuttle,11,1.0
12311,1,01-12-17,10:30,Kisii,shuttle,11,9.0
12315,3B,16-03-18,7:12,Migori,Bus,49,46.0
12311,7,01-12-17,10:30,Kisii,shuttle,11,9.0
12311,4,01-12-17,10:30,Kisii,shuttle,11,9.0
12315,23B,16-03-18,7:12,Migori,Bus,49,46.0
12315,24B,16-03-18,7:12,Migori,Bus,49,46.0
12313,22A,16-03-18,19:07,Sirare,Bus,49,46.0
12321,10,01-12-17,10:20,Kisii,shuttle,11,10.0
12313,6A,16-03-18,19:07,Sirare,Bus,49,46.0
12315,9B,16-03-18,7:12,Migori,Bus,49,46.0
12311,6,01-12-17,10:30,Kisii,shuttle,11,9.0
12313,7B,16-03-18,19:07,Sirare,Bus,49,46.0
12315,10A,16-03-18,7:12,Migori,Bus,49,46.0
12318,4B,16-03-18,7:14,Nyachenge,Bus,49,2.0
12311,5,01-12-17,10:30,Kisii,shuttle,11,9.0
12321,1X,01-12-17,10:20,Kisii,shuttle,11,10.0
12321,8,01-12-17,10:20,Kisii,shuttle,11,10.0
12321,2,01-12-17,10:20,Kisii,shuttle,11,10.0
12321,1,01-12-17,10:20,Kisii,shuttle,11,10.0
12321,5,01-12-17,10:20,Kisii,shuttle,11,10.0
12315,20A,16-03-18,7:12,Migori,Bus,49,46.0
12321,3,01-12-17,10:20,Kisii,shuttle,11,10.0
12321,4,01-12-17,10:20,Kisii,shuttle,11,10.0
12321,7,01-12-17,10:20,Kisii,shuttle,11,10.0
12321,6,01-12-17,10:20,Kisii,shuttle,11,10.0
12322,6,01-12-17,10:10,Kisii,shuttle,11,11.0
12322,1,01-12-17,10:10,Kisii,shuttle,11,11.0
12322,10,01-12-17,10:10,Kisii,shuttle,11,11.0
12322,9,01-12-17,10:10,Kisii,shuttle,11,11.0
12313,10B,16-03-18,19:07,Sirare,Bus,49,46.0
12313,9B,16-03-18,19:07,Sirare,Bus,49,46.0
12322,8,01-12-17,10:10,Kisii,shuttle,11,11.0
12315,11A,16-03-18,7:12,Migori,Bus,49,46.0
12322,5,01-12-17,10:10,Kisii,shuttle,11,11.0
12322,1X,01-12-17,10:10,Kisii,shuttle,11,11.0
12322,7,01-12-17,10:10,Kisii,shuttle,11,11.0
12322,4,01-12-17,10:10,Kisii,shuttle,11,11.0
12322,3,01-12-17,10:10,Kisii,shuttle,11,11.0
12313,22B,16-03-18,19:07,Sirare,Bus,49,46.0
12313,21B,16-03-18,19:07,Sirare,Bus,49,46.0
12315,7B,16-03-18,7:12,Migori,Bus,49,46.0
12322,2,01-12-17,10:10,Kisii,shuttle,11,11.0
12313,4A,16-03-18,19:07,Sirare,Bus,49,46.0
12323,1X,01-12-17,10:00,Kisii,shuttle,11,3.0
12323,7,01-12-17,10:00,Kisii,shuttle,11,3.0
12323,1,01-12-17,10:00,Kisii,shuttle,11,3.0
12324,3,01-12-17,9:50,Kisii,shuttle,11,3.0
12315,22A,16-03-18,7:12,Migori,Bus,49,46.0
12313,11A,16-03-18,19:07,Sirare,Bus,49,46.0
12315,18A,16-03-18,7:12,Migori,Bus,49,46.0
12324,4,01-12-17,9:50,Kisii,shuttle,11,3.0
12324,1,01-12-17,9:50,Kisii,shuttle,11,3.0
12325,10,01-12-17,9:40,Kisii,shuttle,11,3.0
12325,9,01-12-17,9:40,Kisii,shuttle,11,3.0
12325,8,01-12-17,9:40,Kisii,shuttle,11,3.0
12326,10,01-12-17,9:30,Kisii,shuttle,11,7.0
12327,3,16-03-18,10:53,Kijauri,shuttle,11,1.0
12326,8,01-12-17,9:30,Kisii,shuttle,11,7.0
12326,7,01-12-17,9:30,Kisii,shuttle,11,7.0
12326,6,01-12-17,9:30,Kisii,shuttle,11,7.0
12312,6A,16-03-18,7:14,Rongo,Bus,49,14.0
12326,5,01-12-17,9:30,Kisii,shuttle,11,7.0
12326,4,01-12-17,9:30,Kisii,shuttle,11,7.0
12314,20A,16-03-18,7:06,Kijauri,Bus,49,4.0
12312,10A,16-03-18,7:14,Rongo,Bus,49,14.0
12313,20A,16-03-18,19:07,Sirare,Bus,49,46.0
12313,19A,16-03-18,19:07,Sirare,Bus,49,46.0
12313,17B,16-03-18,19:07,Sirare,Bus,49,46.0
12326,2,01-12-17,9:30,Kisii,shuttle,11,7.0
12317,14A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12328,1,01-12-17,9:20,Kisii,shuttle,11,5.0
12328,5,01-12-17,9:20,Kisii,shuttle,11,5.0
12315,16A,16-03-18,7:12,Migori,Bus,49,46.0
12328,4,01-12-17,9:20,Kisii,shuttle,11,5.0
12328,6,01-12-17,9:20,Kisii,shuttle,11,5.0
12317,7B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12315,25,16-03-18,7:12,Migori,Bus,49,46.0
12329,8,16-03-18,10:52,Kijauri,shuttle,11,1.0
12317,8B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12328,7,01-12-17,9:20,Kisii,shuttle,11,5.0
12317,24A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12315,2A,16-03-18,7:12,Migori,Bus,49,46.0
12315,23A,16-03-18,7:12,Migori,Bus,49,46.0
12317,23A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12330,1,01-12-17,9:10,Kisii,shuttle,11,5.0
12330,4,01-12-17,9:10,Kisii,shuttle,11,5.0
12315,24A,16-03-18,7:12,Migori,Bus,49,46.0
12330,8,01-12-17,9:10,Kisii,shuttle,11,5.0
12312,1B,16-03-18,7:14,Rongo,Bus,49,14.0
12312,2B,16-03-18,7:14,Rongo,Bus,49,14.0
12315,10B,16-03-18,7:12,Migori,Bus,49,46.0
12331,1,01-12-17,9:00,Kisii,shuttle,11,8.0
12317,21B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12331,7,01-12-17,9:00,Kisii,shuttle,11,8.0
12317,3B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12317,1B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12330,7,01-12-17,9:10,Kisii,shuttle,11,5.0
12332,3,16-03-18,10:51,Kijauri,shuttle,11,1.0
12330,6,01-12-17,9:10,Kisii,shuttle,11,5.0
12315,15A,16-03-18,7:12,Migori,Bus,49,46.0
12317,22B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12331,1X,01-12-17,9:00,Kisii,shuttle,11,8.0
12315,8A,16-03-18,7:12,Migori,Bus,49,46.0
12331,6,01-12-17,9:00,Kisii,shuttle,11,8.0
12331,5,01-12-17,9:00,Kisii,shuttle,11,8.0
12315,21B,16-03-18,7:12,Migori,Bus,49,46.0
12331,2,01-12-17,9:00,Kisii,shuttle,11,8.0
12312,20B,16-03-18,7:14,Rongo,Bus,49,14.0
12331,3,01-12-17,9:00,Kisii,shuttle,11,8.0
12315,21A,16-03-18,7:12,Migori,Bus,49,46.0
12317,4A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12331,8,01-12-17,9:00,Kisii,shuttle,11,8.0
12312,8B,16-03-18,7:14,Rongo,Bus,49,14.0
12333,1,01-12-17,8:50,Kisii,shuttle,11,7.0
12333,2,01-12-17,8:50,Kisii,shuttle,11,7.0
12334,11A,16-03-18,7:13,Kehancha,Bus,49,3.0
12312,4A,16-03-18,7:14,Rongo,Bus,49,14.0
12312,3A,16-03-18,7:14,Rongo,Bus,49,14.0
12317,22A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12313,3A,16-03-18,19:07,Sirare,Bus,49,46.0
12317,21A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12333,8,01-12-17,8:50,Kisii,shuttle,11,7.0
12313,18A,16-03-18,19:07,Sirare,Bus,49,46.0
12333,7,01-12-17,8:50,Kisii,shuttle,11,7.0
12333,6,01-12-17,8:50,Kisii,shuttle,11,7.0
12333,5,01-12-17,8:50,Kisii,shuttle,11,7.0
12313,17A,16-03-18,19:07,Sirare,Bus,49,46.0
12317,10B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12317,19B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12335,9,01-12-17,8:40,Kisii,shuttle,11,9.0
12333,4,01-12-17,8:50,Kisii,shuttle,11,7.0
12335,4,01-12-17,8:40,Kisii,shuttle,11,9.0
12335,3,01-12-17,8:40,Kisii,shuttle,11,9.0
12335,2,01-12-17,8:40,Kisii,shuttle,11,9.0
12335,6,01-12-17,8:40,Kisii,shuttle,11,9.0
12335,5,01-12-17,8:40,Kisii,shuttle,11,9.0
12312,11A,16-03-18,7:14,Rongo,Bus,49,14.0
12334,5A,16-03-18,7:13,Kehancha,Bus,49,3.0
12335,10,01-12-17,8:40,Kisii,shuttle,11,9.0
12334,3A,16-03-18,7:13,Kehancha,Bus,49,3.0
12335,1X,01-12-17,8:40,Kisii,shuttle,11,9.0
12335,7,01-12-17,8:40,Kisii,shuttle,11,9.0
12336,1X,01-12-17,8:30,Kisii,shuttle,11,11.0
12317,17B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12317,20B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12336,4,01-12-17,8:30,Kisii,shuttle,11,11.0
12336,6,01-12-17,8:30,Kisii,shuttle,11,11.0
12336,9,01-12-17,8:30,Kisii,shuttle,11,11.0
12336,8,01-12-17,8:30,Kisii,shuttle,11,11.0
12336,10,01-12-17,8:30,Kisii,shuttle,11,11.0
12337,5,01-12-17,8:20,Kisii,shuttle,11,8.0
12337,1,01-12-17,8:20,Kisii,shuttle,11,8.0
12337,10,01-12-17,8:20,Kisii,shuttle,11,8.0
12337,4,01-12-17,8:20,Kisii,shuttle,11,8.0
12317,20A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12317,19A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12336,7,01-12-17,8:30,Kisii,shuttle,11,11.0
12336,5,01-12-17,8:30,Kisii,shuttle,11,11.0
12336,1,01-12-17,8:30,Kisii,shuttle,11,11.0
12337,7,01-12-17,8:20,Kisii,shuttle,11,8.0
12336,3,01-12-17,8:30,Kisii,shuttle,11,11.0
12337,9,01-12-17,8:20,Kisii,shuttle,11,8.0
12315,7A,16-03-18,7:12,Migori,Bus,49,46.0
12336,2,01-12-17,8:30,Kisii,shuttle,11,11.0
12317,18A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12315,12B,16-03-18,7:12,Migori,Bus,49,46.0
12315,11B,16-03-18,7:12,Migori,Bus,49,46.0
12317,8A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12337,1X,01-12-17,8:20,Kisii,shuttle,11,8.0
12338,10,01-12-17,5:20,Kisii,shuttle,11,11.0
12338,9,01-12-17,5:20,Kisii,shuttle,11,11.0
12317,16A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12317,15A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12338,8,01-12-17,5:20,Kisii,shuttle,11,11.0
12338,7,01-12-17,5:20,Kisii,shuttle,11,11.0
12338,6,01-12-17,5:20,Kisii,shuttle,11,11.0
12315,5B,16-03-18,7:12,Migori,Bus,49,46.0
12338,5,01-12-17,5:20,Kisii,shuttle,11,11.0
12317,15B,16-03-18,7:09,Homa Bay,Bus,49,41.0
12313,15A,16-03-18,19:07,Sirare,Bus,49,46.0
12317,13A,16-03-18,7:09,Homa Bay,Bus,49,41.0
12339,4A,16-03-18,7:15,Migori,Bus,49,16.0
12315,20B,16-03-18,7:12,Migori,Bus,49,46.0
12315,19B,16-03-18,7:12,Migori,Bus,49,46.0
12338,4,01-12-17,5:20,Kisii,shuttle,11,11.0
12313,16A,16-03-18,19:07,Sirare,Bus,49,46.0
12338,3,01-12-17,5:20,Kisii,shuttle,11,11.0
12338,2,01-12-17,5:20,Kisii,shuttle,11,11.0
12338,1X,01-12-17,5:20,Kisii,shuttle,11,11.0
